 NAME III (version 6.5)                                          
 Run name:                   Training Example 1
 Run time:                   30/09/2015 15:20:04.640 UTC+01:00
 Met data:                   Single Site Flow.Met Station
 Start of release:           08/10/2008 00:00 UTC
 End of release:             08/10/2008 06:00 UTC
 Source strength:            100.0000 g / s
 Release location:           3.4700W   50.7300N
 Release height:             150.000m agl +/- 0.000m
 Run duration:               12hr 0min
 X grid origin:                -6.445000    
 Y grid origin:                 47.75500    
 X grid size:                         120
 Y grid size:                         120
 X grid resolution:            5.0000001E-02
 Y grid resolution:            5.0000001E-02
 Number of preliminary cols:            4
 Number of field cols:                  1
 
 Fields:
                        ,                        ,                        ,                        ,                    Tracer,
                        ,                        ,                        ,                        ,                     Req 1,
                        ,                        ,                        ,                        ,         Air Concentration,
                        ,                        ,                        ,                        ,                    Tracer,
                        ,                        ,                        ,                        ,                   g / m^3,
                        ,                        ,                        ,                        ,               All sources,
                        ,                        ,                        ,                        ,     No ensemble averaging,
                        ,                        ,                        ,                        ,          1hr 0min average,
                        ,                        ,                        ,                        ,   No horizontal averaging,
                        ,                        ,                        ,                        ,     No vertical averaging,
                        ,                        ,                        ,                        ,                          ,
                        ,                        ,                        ,                        ,                          ,
                        ,                        ,                        ,                        ,                          ,
                        ,                        ,                        ,                        ,      08/10/2008 09:00 UTC,
                        ,                        ,                        ,                        ,        Z = 50.00000 m agl,
                        ,                        ,                        ,                        ,                          ,
                 X Index,                 Y Index,            X (Lat-Long),            Y (Lat-Long),                          ,
                      65,                      59,               -3.245000,                50.65500,             2.7550627E-08,
                      65,                      60,               -3.245000,                50.70500,             1.6548204E-07,
                      65,                      61,               -3.245000,                50.75500,             1.3806547E-07,
                      65,                      62,               -3.245000,                50.80500,             8.2910901E-08,
                      66,                      58,               -3.195000,                50.60500,             5.5041962E-08,
                      66,                      59,               -3.195000,                50.65500,             3.8570877E-07,
                      66,                      60,               -3.195000,                50.70500,             4.4128544E-07,
                      66,                      61,               -3.195000,                50.75500,             5.7987501E-07,
                      66,                      62,               -3.195000,                50.80500,             1.1054787E-07,
                      67,                      58,               -3.145000,                50.60500,             1.3760490E-07,
                      67,                      59,               -3.145000,                50.65500,             6.6121515E-07,
                      67,                      60,               -3.145000,                50.70500,             2.0133643E-06,
                      67,                      61,               -3.145000,                50.75500,             1.3806547E-06,
                      67,                      62,               -3.145000,                50.80500,             3.3164361E-07,
                      68,                      58,               -3.095000,                50.60500,             8.2562941E-08,
                      68,                      59,               -3.095000,                50.65500,             9.6427198E-07,
                      68,                      60,               -3.095000,                50.70500,             3.5578623E-06,
                      68,                      61,               -3.095000,                50.75500,             2.8441489E-06,
                      68,                      62,               -3.095000,                50.80500,             7.1856118E-07,
                      69,                      58,               -3.045000,                50.60500,             2.7520980E-07,
                      69,                      59,               -3.045000,                50.65500,             2.3418040E-06,
                      69,                      60,               -3.045000,                50.70500,             4.6059145E-06,
                      69,                      61,               -3.045000,                50.75500,             2.6508569E-06,
                      69,                      62,               -3.045000,                50.80500,             5.8037631E-07,
                      69,                      63,               -3.045000,                50.85500,             2.7669858E-08,
                      70,                      58,               -2.995000,                50.60500,             2.7520980E-07,
                      70,                      59,               -2.995000,                50.65500,             2.1213989E-06,
                      70,                      60,               -2.995000,                50.70500,             3.6130227E-06,
                      70,                      61,               -2.995000,                50.75500,             3.4516374E-06,
                      70,                      62,               -2.995000,                50.80500,             9.3965684E-07,
                      70,                      63,               -2.995000,                50.85500,             8.3009574E-08,
                      70,                      64,               -2.995000,                50.90500,             2.7699825E-08,
                      71,                      57,               -2.945000,                50.55500,             8.2474195E-08,
                      71,                      58,               -2.945000,                50.60500,             4.9537766E-07,
                      71,                      59,               -2.945000,                50.65500,             2.2867027E-06,
                      71,                      60,               -2.945000,                50.70500,             3.9164061E-06,
                      71,                      61,               -2.945000,                50.75500,             3.2307323E-06,
                      71,                      62,               -2.945000,                50.80500,             9.3965696E-07,
                      71,                      63,               -2.945000,                50.85500,             1.6601915E-07,
                      71,                      64,               -2.945000,                50.90500,             5.5399649E-08,
                      71,                      65,               -2.945000,                50.95500,             5.5453704E-08,
                      72,                      57,               -2.895000,                50.55500,             3.0240537E-07,
                      72,                      58,               -2.895000,                50.60500,             8.8067134E-07,
                      72,                      59,               -2.895000,                50.65500,             2.3418040E-06,
                      72,                      60,               -2.895000,                50.70500,             4.1094686E-06,
                      72,                      61,               -2.895000,                50.75500,             3.2031194E-06,
                      72,                      62,               -2.895000,                50.80500,             9.3965684E-07,
                      72,                      63,               -2.895000,                50.85500,             5.5339715E-08,
                      72,                      64,               -2.895000,                50.90500,             8.3099472E-08,
                      72,                      65,               -2.895000,                50.95500,             2.7726852E-08,
                      73,                      57,               -2.845000,                50.55500,             5.4982795E-08,
                      73,                      58,               -2.845000,                50.60500,             1.1283602E-06,
                      73,                      59,               -2.845000,                50.65500,             2.3418040E-06,
                      73,                      60,               -2.845000,                50.70500,             3.2544790E-06,
                      73,                      61,               -2.845000,                50.75500,             3.0098277E-06,
