 NAME III (version 6.5)                                          
 Run name:                   Training Example 1
 Run time:                   30/09/2015 15:20:04.640 UTC+01:00
 Met data:                   Single Site Flow.Met Station
 Start of release:           08/10/2008 00:00 UTC
 End of release:             08/10/2008 06:00 UTC
 Source strength:            100.0000 g / s
 Release location:           3.4700W   50.7300N
 Release height:             150.000m agl +/- 0.000m
 Run duration:               12hr 0min
 X grid origin:                -6.445000    
 Y grid origin:                 47.75500    
 X grid size:                         120
 Y grid size:                         120
 X grid resolution:            5.0000001E-02
 Y grid resolution:            5.0000001E-02
 Number of preliminary cols:            4
 Number of field cols:                  1
 
 Fields:
                        ,                        ,                        ,                        ,                    Tracer,
                        ,                        ,                        ,                        ,                     Req 1,
                        ,                        ,                        ,                        ,         Air Concentration,
                        ,                        ,                        ,                        ,                    Tracer,
                        ,                        ,                        ,                        ,                   g / m^3,
                        ,                        ,                        ,                        ,               All sources,
                        ,                        ,                        ,                        ,     No ensemble averaging,
                        ,                        ,                        ,                        ,          1hr 0min average,
                        ,                        ,                        ,                        ,   No horizontal averaging,
                        ,                        ,                        ,                        ,     No vertical averaging,
                        ,                        ,                        ,                        ,                          ,
                        ,                        ,                        ,                        ,                          ,
                        ,                        ,                        ,                        ,                          ,
                        ,                        ,                        ,                        ,      08/10/2008 06:00 UTC,
                        ,                        ,                        ,                        ,        Z = 50.00000 m agl,
                        ,                        ,                        ,                        ,                          ,
                 X Index,                 Y Index,            X (Lat-Long),            Y (Lat-Long),                          ,
                      61,                      60,               -3.445000,                50.70500,             8.2741010E-08,
                      62,                      60,               -3.395000,                50.70500,             1.3514366E-06,
                      62,                      61,               -3.395000,                50.75500,             2.7613095E-07,
                      63,                      60,               -3.345000,                50.70500,             2.8683544E-06,
                      63,                      61,               -3.345000,                50.75500,             1.3254285E-06,
                      64,                      60,               -3.295000,                50.70500,             3.5302819E-06,
                      64,                      61,               -3.295000,                50.75500,             2.0157559E-06,
                      65,                      59,               -3.245000,                50.65500,             2.7550627E-08,
                      65,                      60,               -3.245000,                50.70500,             3.5578619E-06,
                      65,                      61,               -3.245000,                50.75500,             3.0098272E-06,
                      65,                      62,               -3.245000,                50.80500,             2.7636966E-08,
                      66,                      60,               -3.195000,                50.70500,             3.8888261E-06,
                      66,                      61,               -3.195000,                50.75500,             4.3904815E-06,
                      66,                      62,               -3.195000,                50.80500,             1.6582180E-07,
                      67,                      59,               -3.145000,                50.65500,             8.2651880E-08,
                      67,                      60,               -3.145000,                50.70500,             3.3648002E-06,
                      67,                      61,               -3.145000,                50.75500,             5.6606827E-06,
                      67,                      62,               -3.145000,                50.80500,             3.8691758E-07,
                      68,                      59,               -3.095000,                50.65500,             2.7550627E-07,
                      68,                      60,               -3.095000,                50.70500,             3.6130227E-06,
                      68,                      61,               -3.095000,                50.75500,             5.5502301E-06,
                      68,                      62,               -3.095000,                50.80500,             1.0502047E-06,
                      68,                      63,               -3.095000,                50.85500,             5.5339715E-08,
                      69,                      59,               -3.045000,                50.65500,             1.3775313E-07,
                      69,                      60,               -3.045000,                50.70500,             3.0614165E-06,
                      69,                      61,               -3.045000,                50.75500,             5.7987481E-06,
                      69,                      62,               -3.045000,                50.80500,             1.9898616E-06,
                      69,                      63,               -3.045000,                50.85500,             1.3834929E-07,
                      70,                      59,               -2.995000,                50.65500,             8.2651880E-08,
                      70,                      60,               -2.995000,                50.70500,             2.3719085E-06,
                      70,                      61,               -2.995000,                50.75500,             5.4121651E-06,
                      70,                      62,               -2.995000,                50.80500,             1.9345875E-06,
                      70,                      63,               -2.995000,                50.85500,             3.3203830E-07,
                      71,                      59,               -2.945000,                50.65500,             1.9285439E-07,
                      71,                      60,               -2.945000,                50.70500,             2.3994889E-06,
                      71,                      61,               -2.945000,                50.75500,             4.0867380E-06,
                      71,                      62,               -2.945000,                50.80500,             2.5702382E-06,
                      71,                      63,               -2.945000,                50.85500,             5.2572727E-07,
                      72,                      59,               -2.895000,                50.65500,             3.3060752E-07,
                      72,                      60,               -2.895000,                50.70500,             1.6548204E-06,
                      72,                      61,               -2.895000,                50.75500,             4.2800302E-06,
                      72,                      62,               -2.895000,                50.80500,             2.2938684E-06,
                      72,                      63,               -2.895000,                50.85500,             6.6407659E-07,
                      72,                      64,               -2.895000,                50.90500,             5.5399649E-08,
                      73,                      59,               -2.845000,                50.65500,             2.2040501E-07,
                      73,                      60,               -2.845000,                50.70500,             1.7927218E-06,
                      73,                      61,               -2.845000,                50.75500,             3.4240240E-06,
                      73,                      62,               -2.845000,                50.80500,             2.6807861E-06,
                      73,                      63,               -2.845000,                50.85500,             9.9611486E-07,
                      73,                      64,               -2.845000,                50.90500,             2.7699825E-08,
                      74,                      59,               -2.795000,                50.65500,             2.2040501E-07,
                      74,                      60,               -2.795000,                50.70500,             1.5169187E-06,
                      74,                      61,               -2.795000,                50.75500,             4.1971907E-06,
                      74,                      62,               -2.795000,                50.80500,             3.5375322E-06,
                      74,                      63,               -2.795000,                50.85500,             1.1621341E-06,
