 NAME III (version 6.5)                                          
 Run name:                   Training Example 1
 Run time:                   30/09/2015 15:20:04.640 UTC+01:00
 Met data:                   Single Site Flow.Met Station
 Start of release:           08/10/2008 00:00 UTC
 End of release:             08/10/2008 06:00 UTC
 Source strength:            100.0000 g / s
 Release location:           3.4700W   50.7300N
 Release height:             150.000m agl +/- 0.000m
 Run duration:               12hr 0min
 X grid origin:                -6.445000    
 Y grid origin:                 47.75500    
 X grid size:                         120
 Y grid size:                         120
 X grid resolution:            5.0000001E-02
 Y grid resolution:            5.0000001E-02
 Number of preliminary cols:            4
 Number of field cols:                  1
 
 Fields:
                        ,                        ,                        ,                        ,                    Tracer,
                        ,                        ,                        ,                        ,                     Req 1,
                        ,                        ,                        ,                        ,         Air Concentration,
                        ,                        ,                        ,                        ,                    Tracer,
                        ,                        ,                        ,                        ,                   g / m^3,
                        ,                        ,                        ,                        ,               All sources,
                        ,                        ,                        ,                        ,     No ensemble averaging,
                        ,                        ,                        ,                        ,          1hr 0min average,
                        ,                        ,                        ,                        ,   No horizontal averaging,
                        ,                        ,                        ,                        ,     No vertical averaging,
                        ,                        ,                        ,                        ,                          ,
                        ,                        ,                        ,                        ,                          ,
                        ,                        ,                        ,                        ,                          ,
                        ,                        ,                        ,                        ,      08/10/2008 10:00 UTC,
                        ,                        ,                        ,                        ,        Z = 50.00000 m agl,
                        ,                        ,                        ,                        ,                          ,
                 X Index,                 Y Index,            X (Lat-Long),            Y (Lat-Long),                          ,
                      65,                      59,               -3.245000,                50.65500,             5.5101253E-08,
                      65,                      60,               -3.245000,                50.70500,             5.5160676E-08,
                      65,                      61,               -3.245000,                50.75500,             2.7613094E-08,
                      65,                      62,               -3.245000,                50.80500,             2.7636966E-08,
                      66,                      59,               -3.195000,                50.65500,             8.2651880E-08,
                      66,                      60,               -3.195000,                50.70500,             1.3790169E-07,
                      66,                      61,               -3.195000,                50.75500,             8.2839279E-08,
                      66,                      62,               -3.195000,                50.80500,             2.7636966E-08,
                      66,                      63,               -3.195000,                50.85500,             2.7669858E-08,
                      67,                      58,               -3.145000,                50.60500,             2.7520981E-08,
                      67,                      59,               -3.145000,                50.65500,             1.6530376E-07,
                      67,                      60,               -3.145000,                50.70500,             2.7580336E-07,
                      67,                      61,               -3.145000,                50.75500,             6.6271429E-07,
                      67,                      62,               -3.145000,                50.80500,             2.7636969E-07,
                      67,                      63,               -3.145000,                50.85500,             2.7669858E-08,
                      68,                      58,               -3.095000,                50.60500,             1.1008392E-07,
                      68,                      59,               -3.095000,                50.65500,             4.6836064E-07,
                      68,                      60,               -3.095000,                50.70500,             1.2962760E-06,
                      68,                      61,               -3.095000,                50.75500,             1.1597499E-06,
                      68,                      62,               -3.095000,                50.80500,             4.1455451E-07,
                      68,                      63,               -3.095000,                50.85500,             2.7669858E-08,
                      69,                      58,               -3.045000,                50.60500,             2.4768883E-07,
                      69,                      59,               -3.045000,                50.65500,             9.3672134E-07,
                      69,                      60,               -3.045000,                50.70500,             2.3719087E-06,
                      69,                      61,               -3.045000,                50.75500,             2.2918866E-06,
                      69,                      62,               -3.045000,                50.80500,             8.5674594E-07,
                      69,                      63,               -3.045000,                50.85500,             2.7669858E-08,
                      70,                      58,               -2.995000,                50.60500,             1.9264687E-07,
                      70,                      59,               -2.995000,                50.65500,             1.7632406E-06,
                      70,                      60,               -2.995000,                50.70500,             3.0338363E-06,
                      70,                      61,               -2.995000,                50.75500,             2.4023393E-06,
                      70,                      62,               -2.995000,                50.80500,             1.0225676E-06,
                      70,                      63,               -2.995000,                50.85500,             1.3834929E-07,
                      71,                      57,               -2.945000,                50.55500,             5.4982795E-08,
                      71,                      58,               -2.945000,                50.60500,             8.5315037E-07,
                      71,                      59,               -2.945000,                50.65500,             2.2591521E-06,
                      71,                      60,               -2.945000,                50.70500,             3.2544785E-06,
                      71,                      61,               -2.945000,                50.75500,             2.8441489E-06,
                      71,                      62,               -2.945000,                50.80500,             1.0225677E-06,
                      71,                      63,               -2.945000,                50.85500,             1.3834929E-07,
                      71,                      64,               -2.945000,                50.90500,             8.3099472E-08,
                      71,                      65,               -2.945000,                50.95500,             2.7726852E-08,
                      72,                      56,               -2.895000,                50.50500,             2.7461878E-08,
                      72,                      57,               -2.895000,                50.55500,             1.0996559E-07,
                      72,                      58,               -2.895000,                50.60500,             6.6050359E-07,
                      72,                      59,               -2.895000,                50.65500,             1.9836457E-06,
                      72,                      60,               -2.895000,                50.70500,             3.2268986E-06,
                      72,                      61,               -2.895000,                50.75500,             2.3747259E-06,
                      72,                      62,               -2.895000,                50.80500,             1.0225677E-06,
                      72,                      63,               -2.895000,                50.85500,             3.3203830E-07,
                      72,                      64,               -2.895000,                50.90500,             1.1079930E-07,
                      73,                      57,               -2.845000,                50.55500,             1.6494839E-07,
                      73,                      58,               -2.845000,                50.60500,             1.0182763E-06,
                      73,                      59,               -2.845000,                50.65500,             1.7356899E-06,
                      73,                      60,               -2.845000,                50.70500,             3.0889969E-06,
